LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.332, Time: 2.624514 s
         1348872 function calls (1337058 primitive calls) in 3.359 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      227    0.002    0.000    0.003    0.000 sre_compile.py:292(_optimize_charset)
       52    0.000    0.000    0.000    0.000 sre_compile.py:435(_mk_bitmap)
       52    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
        5    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
      654    0.000    0.000    0.001    0.000 sre_compile.py:447(_simple)
       21    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
      437    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
  239/219    0.000    0.000    0.000    0.000 sre_compile.py:485(_get_literal_prefix)
      198    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
      227    0.001    0.000    0.004    0.000 sre_compile.py:560(_compile_info)
      454    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
      227    0.000    0.000    0.016    0.000 sre_compile.py:622(_code)
      227    0.001    0.000    0.047    0.000 sre_compile.py:783(compile)
      276    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
 1209/227    0.005    0.000    0.011    0.000 sre_compile.py:87(_compile)
        2    0.000    0.000    0.000    0.000 sre_parse.py:102(checklookbehindgroup)
     1247    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
     2795    0.001    0.000    0.001    0.000 sre_parse.py:161(__len__)
     8349    0.003    0.000    0.004    0.000 sre_parse.py:165(__getitem__)
      672    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
     2756    0.001    0.000    0.001    0.000 sre_parse.py:173(append)
 1442/465    0.003    0.000    0.003    0.000 sre_parse.py:175(getwidth)
      227    0.000    0.000    0.001    0.000 sre_parse.py:225(__init__)
     7126    0.003    0.000    0.003    0.000 sre_parse.py:234(__next)
     3066    0.001    0.000    0.001    0.000 sre_parse.py:250(match)
     5918    0.002    0.000    0.004    0.000 sre_parse.py:255(get)
        4    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
       36    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
     1747    0.001    0.000    0.001    0.000 sre_parse.py:287(tell)
        3    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
       84    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
      301    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
      151    0.000    0.000    0.000    0.000 sre_parse.py:433(_uniq)
  511/227    0.002    0.000    0.028    0.000 sre_parse.py:436(_parse_sub)
  561/229    0.011    0.000    0.026    0.000 sre_parse.py:494(_parse)
      227    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      933    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
      238    0.000    0.000    0.001    0.000 sre_parse.py:85(opengroup)
      146    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
      227    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
      227    0.001    0.000    0.029    0.000 sre_parse.py:944(parse)
      238    0.000    0.000    0.001    0.000 sre_parse.py:97(closegroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:249(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:259(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:322(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:380(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:434(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:438(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 streamplot.py:510(OutOfBounds)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.007    0.007 subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:101(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:104(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:141(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 subprocess.py:425(CompletedProcess)
        1    0.000    0.000    0.000    0.000 subprocess.py:648(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 subprocess.py:702(Popen)
        1    0.000    0.000    0.007    0.007 table.py:1(<module>)
        1    0.000    0.000    0.000    0.000 table.py:239(Table)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:271(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:555(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:598(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:800(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:944(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
        1    0.000    0.000    0.078    0.078 text.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:1370(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:1444(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:1615(Annotation)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
        1    0.000    0.000    0.006    0.006 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:20(TextToPath)
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:293(TextPath)
        5    0.000    0.000    0.000    0.000 textwrap.py:422(dedent)
       13    0.000    0.000    0.000    0.000 textwrap.py:473(indent)
      170    0.000    0.000    0.000    0.000 textwrap.py:482(predicate)
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:103(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:1183(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1301(_make_invoke_excepthook)
        1    0.000    0.000    0.000    0.000 threading.py:1354(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1384(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1386(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1405(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:224(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:236(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:264(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:267(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:279(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:359(notify)
        1    0.000    0.000    0.000    0.000 threading.py:389(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:410(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:493(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:534(Event)
        1    0.000    0.000    0.000    0.000 threading.py:545(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:568(set)
        1    0.000    0.000    0.000    0.000 threading.py:622(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:776(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:800(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 threading.py:810(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:816(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:827(__init__)
        4    0.000    0.000    0.000    0.000 threading.py:90(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:979(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:983(_set_native_id)
        1    0.000    0.000    0.000    0.000 threading.py:986(_set_tstate_lock)
        1    0.000    0.000    0.004    0.004 ticker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1030(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:1046(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:1093(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 ticker.py:1109(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1305(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1458(PercentFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1568(Locator)
        1    0.000    0.000    0.000    0.000 ticker.py:159(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1658(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1687(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1732(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1752(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1833(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:187(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1915(_Edge_integer)
        1    0.000    0.000    0.000    0.000 ticker.py:1962(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:198(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2240(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2438(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2592(AsinhLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:262(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:270(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2704(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2852(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2872(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:304(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:332(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:355(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:375(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:815(LogFormatter)
        1    0.000    0.000    0.000    0.000 tokenize.py:286(_get_normal_name)
        1    0.000    0.000    0.000    0.000 tokenize.py:297(detect_encoding)
        1    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        1    0.000    0.000    0.000    0.000 tokenize.py:327(find_cookie)
        1    0.000    0.000    0.000    0.000 tokenize.py:390(open)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       17    0.000    0.000    0.001    0.000 traceback.py:216(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:243(FrameSummary)
       51    0.000    0.000    0.000    0.000 traceback.py:259(__init__)
       17    0.000    0.000    0.000    0.000 traceback.py:288(__getitem__)
       68    0.000    0.000    0.001    0.000 traceback.py:301(line)
       68    0.000    0.000    0.000    0.000 traceback.py:309(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
       17    0.000    0.000    0.001    0.000 traceback.py:338(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:457(TracebackException)
        1    0.000    0.000    0.000    0.000 traceback.py:87(_Sentinel)
        1    0.000    0.000    0.003    0.003 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1077(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1153(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1276(Transform)
       37    0.000    0.000    0.000    0.000 transforms.py:1324(__init_subclass__)
      222    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
      222    0.000    0.000    0.000    0.000 transforms.py:1335(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:1685(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1763(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1814(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1884(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2106(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2159(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 transforms.py:2177(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2271(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2338(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2445(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2525(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2568(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2607(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2627(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2663(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2689(AffineDeltaTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2719(TransformedPath)
        1    0.000    0.000    0.000    0.000 transforms.py:2790(TransformedPatchPath)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.000    0.000 transforms.py:677(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
       52    0.001    0.000    0.001    0.000 twodim_base.py:158(eye)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        2    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
      708    0.000    0.000    0.000    0.000 types.py:176(__get__)
        2    0.000    0.000    0.000    0.000 types.py:69(new_class)
        2    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
      179    0.001    0.000    0.005    0.000 typing.py:1016(__init__)
     1045    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
      462    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
  329/251    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
    45/12    0.001    0.000    0.003    0.000 typing.py:1046(__getitem__)
      102    0.000    0.000    0.000    0.000 typing.py:1053(<genexpr>)
       66    0.000    0.000    0.000    0.000 typing.py:1055(<genexpr>)
       96    0.000    0.000    0.000    0.000 typing.py:1074(<genexpr>)
       33    0.000    0.000    0.001    0.000 typing.py:1083(copy_with)
        4    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
        4    0.000    0.000    0.000    0.000 typing.py:1138(__getitem__)
        8    0.000    0.000    0.000    0.000 typing.py:1143(<genexpr>)
       12    0.000    0.000    0.000    0.000 typing.py:1147(copy_with)
        1    0.000    0.000    0.000    0.000 typing.py:1188(copy_with)
        1    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
        1    0.000    0.000    0.000    0.000 typing.py:1208(__getitem_inner__)
        3    0.000    0.000    0.000    0.000 typing.py:1217(<genexpr>)
        8    0.000    0.000    0.000    0.000 typing.py:1223(__getitem__)
       16    0.000    0.000    0.000    0.000 typing.py:1234(<genexpr>)
       12    0.000    0.000    0.001    0.000 typing.py:1239(copy_with)
      174    0.000    0.000    0.000    0.000 typing.py:1242(__eq__)
  141/130    0.000    0.000    0.000    0.000 typing.py:1247(__hash__)
      183    0.000    0.000    0.000    0.000 typing.py:1272(_value_and_type_iter)
     1868    0.000    0.000    0.000    0.000 typing.py:1273(<genexpr>)
      234    0.000    0.000    0.000    0.000 typing.py:1278(__eq__)
      144    0.000    0.000    0.001    0.000 typing.py:1284(__hash__)
       28    0.000    0.000    0.001    0.000 typing.py:1323(__class_getitem__)
       57    0.000    0.000    0.000    0.000 typing.py:1330(<genexpr>)
        9    0.000    0.000    0.000    0.000 typing.py:1333(<genexpr>)
       48    0.000    0.000    0.000    0.000 typing.py:1342(<genexpr>)
        7    0.000    0.000    0.000    0.000 typing.py:1350(__init_subclass__)
      432    0.000    0.000    0.001    0.000 typing.py:137(_type_convert)
      344    0.001    0.000    0.002    0.000 typing.py:146(_type_check)
        6    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
       12    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        5    0.000    0.000    0.000    0.000 typing.py:1712(runtime_checkable)
      100    0.000    0.000    0.000    0.000 typing.py:1737(cast)
       12    0.000    0.000    0.000    0.000 typing.py:2018(overload)
        1    0.000    0.000    0.000    0.000 typing.py:2047(final)
      183    0.001    0.000    0.001    0.000 typing.py:206(_collect_type_vars)
      288    0.000    0.000    0.000    0.000 typing.py:219(<listcomp>)
       73    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
       12    0.000    0.000    0.002    0.000 typing.py:2247(_make_nmtuple)
       12    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
       12    0.000    0.000    0.001    0.000 typing.py:2249(<dictcomp>)
       12    0.000    0.000    0.002    0.000 typing.py:2267(__new__)
       12    0.000    0.000    0.000    0.000 typing.py:2280(<listcomp>)
       12    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        2    0.000    0.000    0.000    0.000 typing.py:2338(__new__)
        2    0.000    0.000    0.000    0.000 typing.py:2356(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:2448(<lambda>)
      105    0.000    0.000    0.001    0.000 typing.py:253(_deduplicate)
       66    0.000    0.000    0.001    0.000 typing.py:267(_remove_dups_flatten)
       39    0.000    0.000    0.000    0.000 typing.py:284(_flatten_literal_params)
  243/180    0.000    0.000    0.011    0.000 typing.py:306(inner)
       39    0.000    0.000    0.000    0.000 typing.py:371(__getattr__)
        3    0.000    0.000    0.000    0.000 typing.py:380(__repr__)
    69/66    0.000    0.000    0.005    0.000 typing.py:401(__getitem__)
       39    0.000    0.000    0.002    0.000 typing.py:407(__getitem__)
       66    0.000    0.000    0.005    0.000 typing.py:483(Union)
      319    0.000    0.000    0.001    0.000 typing.py:515(<genexpr>)
        3    0.000    0.000    0.000    0.000 typing.py:523(Optional)
       39    0.000    0.000    0.002    0.000 typing.py:532(Literal)
      480    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
       36    0.000    0.000    0.000    0.000 typing.py:664(__init__)
      216    0.000    0.000    0.000    0.000 typing.py:705(__eq__)
       12    0.000    0.000    0.000    0.000 typing.py:722(__init__)
       12    0.000    0.000    0.000    0.000 typing.py:801(__init__)
       12    0.000    0.000    0.000    0.000 typing.py:810(<genexpr>)
     1595    0.001    0.000    0.001    0.000 typing.py:935(_is_dunder)
      179    0.000    0.000    0.001    0.000 typing.py:947(__init__)
     1595    0.001    0.000    0.002    0.000 typing.py:986(__setattr__)
        1    0.000    0.000    0.002    0.002 tz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.009    0.009 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        1    0.000    0.000    0.000    0.000 units.py:135(DecimalConverter)
        1    0.000    0.000    0.000    0.000 units.py:161(Registry)
        1    0.000    0.000    0.000    0.000 units.py:52(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:72(AxisInfo)
        1    0.000    0.000    0.018    0.018 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:104(_Deprecate)
        1    0.000    0.000    0.003    0.003 uuid.py:1(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        2    0.000    0.000    0.004    0.002 version.py:1(<module>)
        1    0.000    0.000    0.002    0.002 version.py:159(Version)
       11    0.000    0.000    0.000    0.000 version.py:186(__init__)
       41    0.000    0.000    0.000    0.000 version.py:205(<genexpr>)
        2    0.000    0.000    0.000    0.000 version.py:276(release)
        1    0.000    0.000    0.000    0.000 version.py:36(_Version)
        1    0.000    0.000    0.000    0.000 version.py:420(major)
       11    0.000    0.000    0.000    0.000 version.py:45(parse)
       33    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
       11    0.000    0.000    0.000    0.000 version.py:491(_parse_local_version)
       11    0.000    0.000    0.000    0.000 version.py:503(_cmpkey)
       11    0.000    0.000    0.000    0.000 version.py:518(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:57(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:67(_BaseVersion)
        5    0.000    0.000    0.000    0.000 version.py:76(__lt__)
        3    0.000    0.000    0.000    0.000 warnings.py:130(filterwarnings)
        4    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        7    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
       31    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
       31    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       31    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        6    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
        6    0.000    0.000    0.000    0.000 weakref.py:290(update)
        7    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:496(popitem)
        5    0.000    0.000    0.000    0.000 weakref.py:511(update)
        1    0.000    0.000    0.002    0.002 widgets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:110(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1341(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:1602(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:163(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1877(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1949(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:2042(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:2177(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:2533(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:266(SliderBase)
        1    0.000    0.000    0.000    0.000 widgets.py:28(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2945(ToolLineHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:3056(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:3210(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:344(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:3696(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:3738(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:3814(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:4182(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:615(RangeSlider)
        1    0.000    0.000    0.000    0.000 widgets.py:66(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:996(CheckButtons)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
     2273    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x5615b0bc59a0}
       62    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      218    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       38    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
   155/96    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 {built-in method _abc.get_cache_token}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
      110    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       18    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
      269    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
     2053    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       18    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       27    0.025    0.001    0.026    0.001 {built-in method _imp.create_dynamic}
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
    27/22    0.004    0.000    0.019    0.001 {built-in method _imp.exec_dynamic}
       86    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      311    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
     2053    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      169    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      227    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      178    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      165    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        6    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
      680    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
     1545    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
