vectorized_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.282, Time: 0.529685 s
         7100336 function calls (6730662 primitive calls) in 6.639 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 listdecl.py:16(ListBuiltin)
        1    0.000    0.000    0.000    0.000 listdecl.py:30(ListAttribute)
        1    0.000    0.000    0.000    0.000 listdecl.py:87(AddList)
       42    0.000    0.000    0.000    0.000 listdecl.py:90(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:99(InplaceAddList)
        1    0.000    0.000    0.003    0.003 listobj.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listobj.py:106(guard_index)
        5    0.000    0.000    0.000    0.000 listobj.py:121(incref_value)
        5    0.000    0.000    0.000    0.000 listobj.py:125(decref_value)
        1    0.000    0.000    0.000    0.000 listobj.py:130(ListPayloadAccessor)
        1    0.000    0.000    0.000    0.000 listobj.py:135(__init__)
        1    0.000    0.000    0.000    0.000 listobj.py:148(ListInstance)
        2    0.000    0.000    0.001    0.000 listobj.py:150(__init__)
       12    0.000    0.000    0.000    0.000 listobj.py:158(dtype)
       20    0.000    0.000    0.003    0.000 listobj.py:162(_payload)
        1    0.000    0.000    0.000    0.000 listobj.py:175(value)
        5    0.000    0.000    0.000    0.000 listobj.py:183(set_dirty)
        5    0.000    0.000    0.002    0.000 listobj.py:194(setitem)
        1    0.000    0.000    0.001    0.001 listobj.py:214(zfill)
       20    0.000    0.000    0.003    0.000 listobj.py:22(get_list_payload)
        1    0.000    0.000    0.005    0.005 listobj.py:227(allocate_ex)
        1    0.000    0.000    0.001    0.001 listobj.py:275(define_dtor)
        1    0.000    0.000    0.001    0.001 listobj.py:305(get_dtor)
        1    0.000    0.000    0.006    0.006 listobj.py:315(allocate)
        3    0.000    0.000    0.001    0.000 listobj.py:34(get_itemsize)
        1    0.000    0.000    0.000    0.000 listobj.py:411(ListIterInstance)
        1    0.000    0.000    0.000    0.000 listobj.py:42(_ListPayloadMixin)
        5    0.000    0.000    0.001    0.000 listobj.py:44(size)
        1    0.000    0.000    0.008    0.008 listobj.py:451(build_list)
        1    0.000    0.000    0.000    0.000 listobj.py:48(size)
        1    0.000    0.000    0.002    0.002 listobj.py:510(getitem_list)
       14    0.000    0.000    0.003    0.000 listobj.py:56(data)
       14    0.000    0.000    0.003    0.000 listobj.py:60(_gep)
        7    0.000    0.000    0.002    0.000 listobj.py:63(getitem)
        1    0.000    0.000    0.000    0.000 listobj.py:68(fix_index)
        1    0.000    0.000    0.000    0.000 listobj.py:78(is_out_of_bounds)
        1    0.000    0.000    0.003    0.003 listobject.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listobject.py:1446(ListIterInstance)
        1    0.000    0.000    0.000    0.000 listobject.py:54(ListModel)
        1    0.000    0.000    0.000    0.000 listobject.py:64(ListIterModel)
        2    0.000    0.000    0.000    0.000 listobject.py:689(_gen_getitem)
        1    0.000    0.000    0.000    0.000 listobject.py:76(ListStatus)
        1    0.000    0.000    0.000    0.000 listobject.py:87(ErrorHandler)
        1    0.000    0.000    0.000    0.000 literal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 llvm_bindings.py:1(<module>)
       62    0.000    0.000    0.000    0.000 llvm_bindings.py:16(_inlining_threshold)
       62    0.000    0.000    0.007    0.000 llvm_bindings.py:36(create_pass_manager_builder)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:105(ProcessedPassTimings)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:14(RecordLLVMPassTimings)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:281(PassTimingsCollection)
       37    0.000    0.000    0.000    0.000 llvm_pass_timings.py:288(__init__)
     1292    0.000    0.000    0.000    0.000 llvm_pass_timings.py:292(record)
        2    0.000    0.000    0.013    0.007 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.000    0.000    0.000    0.000 loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:31(SafeLoader)
        1    0.000    0.000    0.000    0.000 loader.py:41(Loader)
        1    0.000    0.000    0.000    0.000 loader.py:55(UnsafeLoader)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 lobpcg.py:1(<module>)
        1    0.000    0.000    0.003    0.003 lowering.py:1(<module>)
        2    0.000    0.000    0.004    0.002 lowering.py:1006(_lower_call_ExternalFunction)
    98/82    0.001    0.000    1.042    0.013 lowering.py:1142(_lower_call_normal)
       35    0.000    0.000    0.000    0.000 lowering.py:115(pre_lower)
  363/262    0.002    0.000    1.436    0.005 lowering.py:1170(lower_expr)
       13    0.000    0.000    0.000    0.000 lowering.py:1335(<listcomp>)
       13    0.000    0.000    0.000    0.000 lowering.py:1336(<listcomp>)
       13    0.000    0.000    0.000    0.000 lowering.py:1337(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1344(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1345(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1356(<listcomp>)
       35    0.000    0.000    0.000    0.000 lowering.py:137(post_lower)
     1461    0.001    0.000    0.022    0.000 lowering.py:1412(_alloca_var)
      566    0.001    0.000    0.002    0.000 lowering.py:1428(getvar)
      137    0.000    0.000    0.000    0.000 lowering.py:143(pre_block)
      750    0.001    0.000    0.006    0.000 lowering.py:1442(loadvar)
      692    0.002    0.000    0.042    0.000 lowering.py:1460(storevar)
      769    0.002    0.000    0.069    0.000 lowering.py:1506(delvar)
       91    0.000    0.000    0.019    0.000 lowering.py:1531(alloca)
       91    0.000    0.000    0.018    0.000 lowering.py:1536(alloca_lltype)
      428    0.000    0.000    0.031    0.000 lowering.py:1556(incref)
      854    0.002    0.000    0.066    0.000 lowering.py:1562(decref)
      211    0.000    0.000    0.005    0.000 lowering.py:1573(_lit_or_omitted)
       12    0.000    0.000    0.008    0.001 lowering.py:159(return_exception)
       35    0.000    0.000    0.002    0.000 lowering.py:175(emit_environment_object)
    35/23    0.000    0.000    1.848    0.080 lowering.py:182(lower)
       35    0.000    0.000    0.007    0.000 lowering.py:212(extract_function_arguments)
    35/23    0.000    0.000    1.605    0.070 lowering.py:218(lower_normal_function)
    35/23    0.001    0.000    1.590    0.069 lowering.py:235(lower_function_body)
        1    0.000    0.000    0.000    0.000 lowering.py:24(BaseLower)
   137/87    0.004    0.000    1.589    0.018 lowering.py:260(lower_block)
        2    0.000    0.000    0.030    0.015 lowering.py:273(create_cpython_wrapper)
       22    0.000    0.000    0.231    0.010 lowering.py:286(create_cfunc_wrapper)
       35    0.001    0.000    0.030    0.001 lowering.py:29(__init__)
       35    0.000    0.000    0.014    0.000 lowering.py:295(setup_function)
     2975    0.001    0.000    0.001    0.000 lowering.py:307(typeof)
     2084    0.001    0.000    0.001    0.000 lowering.py:310(debug_print)
        1    0.000    0.000    0.000    0.000 lowering.py:339(Lower)
       35    0.000    0.000    0.022    0.001 lowering.py:342(init)
     3566    0.002    0.000    0.006    0.000 lowering.py:347(_disable_sroa_like_opt)
       35    0.002    0.000    0.022    0.001 lowering.py:358(_find_singly_assigned_variable)
      587    0.001    0.000    0.004    0.000 lowering.py:389(<listcomp>)
      137    0.001    0.000    0.003    0.000 lowering.py:397(pre_block)
      137    0.000    0.000    0.000    0.000 lowering.py:435(post_block)
1603/1062    0.008    0.000    1.574    0.001 lowering.py:442(lower_inst)
        5    0.000    0.000    0.009    0.002 lowering.py:581(lower_setitem)
       12    0.000    0.000    0.008    0.001 lowering.py:636(lower_static_raise)
  692/467    0.002    0.000    1.460    0.003 lowering.py:650(lower_assign)
       51    0.001    0.000    0.055    0.001 lowering.py:726(lower_binop)
       51    0.000    0.000    0.000    0.000 lowering.py:746(cast_result)
      126    0.000    0.000    0.000    0.000 lowering.py:75(call_conv)
      153    0.000    0.000    0.000    0.000 lowering.py:751(try_static_impl)
      357    0.000    0.000    0.000    0.000 lowering.py:752(<genexpr>)
       35    0.000    0.000    0.000    0.000 lowering.py:79(init)
       12    0.000    0.000    0.017    0.001 lowering.py:796(lower_getitem)
       12    0.000    0.000    0.000    0.000 lowering.py:810(<listcomp>)
      133    0.000    0.000    0.008    0.000 lowering.py:818(_cast_var)
      100    0.000    0.000    0.011    0.000 lowering.py:832(fold_call_args)
       62    0.000    0.000    0.006    0.000 lowering.py:847(<listcomp>)
       61    0.000    0.000    0.002    0.000 lowering.py:850(normal_handler)
        4    0.000    0.000    0.000    0.000 lowering.py:853(default_handler)
   111/90    0.001    0.000    1.049    0.012 lowering.py:900(lower_call)
       35    0.000    0.000    0.000    0.000 lowering.py:96(_compute_def_location)
        1    0.000    0.000    0.000    0.000 lsmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:1(<module>)
        1    0.000    0.000    0.003    0.003 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.007    0.007 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 manager.py:11(__init__)
      110    0.000    0.000    0.000    0.000 manager.py:23(register)
7470/7365    0.004    0.000    0.034    0.000 manager.py:29(lookup)
6753/6745    0.003    0.000    0.033    0.000 manager.py:40(__getitem__)
        1    0.000    0.000    0.000    0.000 manager.py:7(DataModelManager)
        1    0.000    0.000    0.000    0.000 markers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:155(MarkerStyle)
        2    0.000    0.000    0.000    0.000 matfuncs.py:1(<module>)
        1    0.000    0.000    0.002    0.002 mathdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 mathdecl.py:100(Math_isfinite)
        1    0.000    0.000    0.000    0.000 mathdecl.py:105(Math_pow)
        1    0.000    0.000    0.000    0.000 mathdecl.py:115(Math_gcd)
        1    0.000    0.000    0.000    0.000 mathdecl.py:129(Math_frexp)
        1    0.000    0.000    0.000    0.000 mathdecl.py:136(Math_ldexp)
        1    0.000    0.000    0.000    0.000 mathdecl.py:44(Math_atan2)
        1    0.000    0.000    0.000    0.000 mathdecl.py:54(Math_converter)
        1    0.000    0.000    0.000    0.000 mathdecl.py:65(Math_floor_ceil)
        1    0.000    0.000    0.000    0.000 mathdecl.py:71(Math_copysign)
        1    0.000    0.000    0.000    0.000 mathdecl.py:79(Math_hypot)
        1    0.000    0.000    0.000    0.000 mathdecl.py:89(Math_predicate)
        1    0.000    0.000    0.001    0.001 mathimpl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 mathimpl.py:104(<listcomp>)
       29    0.000    0.000    0.000    0.000 mathimpl.py:108(_unary_int_input_wrapper_impl)
       29    0.000    0.000    0.000    0.000 mathimpl.py:123(unary_math_int_impl)
        6    0.000    0.000    0.000    0.000 mathimpl.py:127(unary_math_intr)
        2    0.000    0.000    0.000    0.000 mathimpl.py:131(float_impl)
       21    0.000    0.000    0.000    0.000 mathimpl.py:139(unary_math_extern)
        2    0.000    0.000    0.000    0.000 mathimpl.py:40(is_nan)
        1    0.000    0.000    0.000    0.000 mathimpl.py:56(is_finite)
        2    0.000    0.000    0.000    0.000 mathimpl.py:99(call_fp_intrinsic)
        1    0.000    0.000    0.003    0.003 mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 mergesort.py:1(<module>)
        1    0.000    0.000    0.021    0.021 message.py:1(<module>)
        1    0.000    0.000    0.000    0.000 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        2    0.000    0.000    0.003    0.001 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:10(PyObject)
      216    0.001    0.000    0.001    0.000 misc.py:101(__init__)
      640    0.000    0.000    0.000    0.000 misc.py:108(key)
       14    0.000    0.000    0.000    0.000 misc.py:112(value)
        1    0.000    0.000    0.000    0.000 misc.py:117(VarArg)
      252    0.001    0.000    0.001    0.000 misc.py:124(__init__)
      780    0.000    0.000    0.000    0.000 misc.py:128(key)
        1    0.000    0.000    0.000    0.000 misc.py:133(Module)
       36    0.000    0.000    0.000    0.000 misc.py:134(__init__)
      481    0.000    0.000    0.000    0.000 misc.py:138(key)
        1    0.000    0.000    0.000    0.000 misc.py:143(MemInfoPointer)
       21    0.000    0.000    0.000    0.000 misc.py:150(__init__)
     1164    0.000    0.000    0.000    0.000 misc.py:155(key)
        1    0.000    0.000    0.000    0.000 misc.py:160(CPointer)
       27    0.000    0.000    0.000    0.000 misc.py:172(__init__)
     1850    0.000    0.000    0.000    0.000 misc.py:181(key)
        1    0.000    0.000    0.000    0.000 misc.py:186(EphemeralPointer)
        1    0.000    0.000    0.000    0.000 misc.py:19(Phantom)
        1    0.000    0.000    0.000    0.000 misc.py:194(EphemeralArray)
        2    0.000    0.000    0.000    0.000 misc.py:200(__init__)
       96    0.000    0.000    0.000    0.000 misc.py:206(key)
        1    0.000    0.000    0.000    0.000 misc.py:211(Object)
        1    0.000    0.000    0.000    0.000 misc.py:225(Optional)
        1    0.000    0.000    0.000    0.000 misc.py:26(Undefined)
        1    0.000    0.000    0.000    0.000 misc.py:272(NoneType)
        1    0.000    0.000    0.000    0.000 misc.py:286(EllipsisType)
        1    0.000    0.000    0.000    0.000 misc.py:292(ExceptionClass)
       18    0.000    0.000    0.000    0.000 misc.py:297(__init__)
       25    0.000    0.000    0.001    0.000 misc.py:303(get_call_type)
       25    0.000    0.000    0.001    0.000 misc.py:306(get_call_signatures)
      204    0.000    0.000    0.000    0.000 misc.py:314(key)
        1    0.000    0.000    0.000    0.000 misc.py:319(ExceptionInstance)
       25    0.000    0.000    0.000    0.000 misc.py:325(__init__)
      185    0.000    0.000    0.000    0.000 misc.py:331(key)
        1    0.000    0.000    0.000    0.000 misc.py:336(SliceType)
        2    0.000    0.000    0.000    0.000 misc.py:338(__init__)
        2    0.000    0.000    0.000    0.000 misc.py:344(key)
        1    0.000    0.000    0.000    0.000 misc.py:349(SliceLiteral)
        1    0.000    0.000    0.000    0.000 misc.py:36(UndefVar)
        1    0.000    0.000    0.000    0.000 misc.py:365(ClassInstanceType)
        1    0.000    0.000    0.000    0.000 misc.py:417(ClassType)
        1    0.000    0.000    0.000    0.000 misc.py:469(DeferredType)
        1    0.000    0.000    0.000    0.000 misc.py:47(RawPointer)
