Numba_LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.392, Time: 3.304862 s
         8275165 function calls (7831564 primitive calls) in 10.013 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5705(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5707(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5806(_makeTags)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5843(makeHTMLTags)
       67    0.000    0.000    0.000    0.000 pyparsing.py:593(__getitem__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:600(<listcomp>)
       33    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
       30    0.000    0.000    0.000    0.000 pyparsing.py:636(__contains__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:639(__len__)
        1    0.000    0.000    0.008    0.008 pyparsing.py:6398(pyparsing_common)
       65    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
       17    0.000    0.000    0.000    0.000 pyparsing.py:646(__iter__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6698(_lazyclassproperty)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6699(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6763(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6773(LatinA)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6777(LatinB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6781(Greek)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6789(Cyrillic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6793(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6797(Japanese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6801(Kanji)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6805(Hiragana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6809(Katakana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6813(Korean)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6817(CJK)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6821(Thai)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6825(Arabic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6829(Hebrew)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6833(Devanagari)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6857(pyparsing_test)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6862(reset_pyparsing_context)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6929(TestParseResultsAsserts)
       41    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
       10    0.000    0.000    0.000    0.000 pyparsing.py:756(get)
        2    0.000    0.000    0.000    0.000 pyparsing.py:841(__getattr__)
       24    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:855(<lambda>)
       14    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
       44    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
        1    0.000    0.000    0.402    0.402 pyplot.py:1(<module>)
      200    0.000    0.000    0.000    0.000 pyplot.py:164(_copy_docstring_and_deprecators)
        1    0.000    0.000    0.005    0.005 pythonapi.py:1(<module>)
        9    0.000    0.000    0.000    0.000 pythonapi.py:102(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:108(EnvironmentManager)
        4    0.000    0.000    0.000    0.000 pythonapi.py:110(__init__)
       26    0.000    0.000    0.001    0.000 pythonapi.py:1145(string_from_string)
        1    0.000    0.000    0.000    0.000 pythonapi.py:117(add_const)
       30    0.000    0.000    0.002    0.000 pythonapi.py:1174(bytes_from_string_and_size)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1191(make_none)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1196(borrow_none)
        1    0.000    0.000    0.002    0.002 pythonapi.py:1216(nrt_adapt_ndarray_to_python)
        3    0.000    0.000    0.000    0.000 pythonapi.py:1285(nrt_adapt_ndarray_from_python)
      419    0.000    0.000    0.014    0.000 pythonapi.py:1304(_get_function)
        9    0.000    0.000    0.000    0.000 pythonapi.py:1307(alloca_obj)
       12    0.000    0.000    0.002    0.000 pythonapi.py:1319(if_object_ok)
        1    0.000    0.000    0.000    0.000 pythonapi.py:132(read_const)
       16    0.000    0.000    0.000    0.000 pythonapi.py:1336(get_null_object)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1339(return_none)
       31    0.000    0.000    0.004    0.000 pythonapi.py:1353(unserialize)
       30    0.000    0.000    0.002    0.000 pythonapi.py:1367(build_dynamic_excinfo_struct)
       59    0.001    0.000    0.012    0.000 pythonapi.py:1377(serialize_uncached)
       78    0.000    0.000    0.013    0.000 pythonapi.py:1406(serialize_object)
        6    0.000    0.000    0.001    0.000 pythonapi.py:1423(c_api_error)
        9    0.000    0.000    0.009    0.001 pythonapi.py:1426(to_native_value)
        4    0.000    0.000    0.003    0.001 pythonapi.py:1437(from_native_return)
        4    0.000    0.000    0.003    0.001 pythonapi.py:1444(from_native_value)
       18    0.000    0.000    0.000    0.000 pythonapi.py:1457(reflect_native_value)
        1    0.000    0.000    0.000    0.000 pythonapi.py:163(PythonAPI)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1657(ObjModeUtils)
      107    0.002    0.000    0.004    0.000 pythonapi.py:169(__init__)
        4    0.000    0.000    0.000    0.000 pythonapi.py:201(get_env_manager)
        4    0.000    0.000    0.001    0.000 pythonapi.py:204(emit_environment_sentry)
        4    0.000    0.000    0.000    0.000 pythonapi.py:229(incref)
       32    0.000    0.000    0.002    0.000 pythonapi.py:234(decref)
        1    0.000    0.000    0.000    0.000 pythonapi.py:24(_Registry)
        3    0.000    0.000    0.000    0.000 pythonapi.py:26(__init__)
        4    0.000    0.000    0.001    0.000 pythonapi.py:263(unpack_tuple)
        6    0.000    0.000    0.000    0.000 pythonapi.py:278(err_occurred)
       30    0.000    0.000    0.002    0.000 pythonapi.py:283(err_clear)
       68    0.000    0.000    0.008    0.000 pythonapi.py:288(err_set_string)
       82    0.000    0.000    0.000    0.000 pythonapi.py:29(register)
       30    0.000    0.000    0.002    0.000 pythonapi.py:306(raise_object)
       82    0.000    0.000    0.000    0.000 pythonapi.py:31(decorator)
       30    0.000    0.000    0.003    0.000 pythonapi.py:324(err_set_none)
       26    0.000    0.000    0.002    0.000 pythonapi.py:331(err_write_unraisable)
      102    0.000    0.000    0.002    0.000 pythonapi.py:375(get_c_object)
       31    0.000    0.000    0.000    0.000 pythonapi.py:38(lookup)
        3    0.000    0.000    0.000    0.000 pythonapi.py:466(float_from_double)
        6    0.000    0.000    0.000    0.000 pythonapi.py:478(number_long)
        6    0.000    0.000    0.000    0.000 pythonapi.py:488(long_as_longlong)
        1    0.000    0.000    0.000    0.000 pythonapi.py:55(_BoxContext)
        1    0.000    0.000    0.000    0.000 pythonapi.py:66(_UnboxContext)
        1    0.000    0.000    0.000    0.000 pythonapi.py:729(list_getitem)
        1    0.000    0.000    0.000    0.000 pythonapi.py:77(_ReflectContext)
       26    0.000    0.000    0.003    0.000 pythonapi.py:858(gil_ensure)
       26    0.000    0.000    0.001    0.000 pythonapi.py:870(gil_release)
        1    0.000    0.000    0.000    0.000 pythonapi.py:96(NativeValue)
        1    0.000    0.000    0.000    0.000 quicksort.py:1(<module>)
        4    0.000    0.000    0.001    0.000 quicksort.py:255(make_jit_quicksort)
       36    0.000    0.000    0.001    0.000 quicksort.py:257(<lambda>)
        4    0.000    0.000    0.001    0.000 quicksort.py:27(make_quicksort_impl)
        1    0.000    0.000    0.008    0.008 quiver.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:443(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:870(Barbs)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.000    0.000 random.py:219(__init_subclass__)
        1    0.000    0.000    0.000    0.000 random.py:813(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
        1    0.000    0.000    0.000    0.000 random.py:840(seed)
        1    0.000    0.000    0.000    0.000 random_methods.py:1(<module>)
        1    0.000    0.000    0.010    0.010 randomimpl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 randomimpl.py:100(get_rnd_shuffle)
        2    0.000    0.000    0.001    0.000 randomimpl.py:111(get_next_int32)
        1    0.000    0.000    0.001    0.001 randomimpl.py:136(get_next_double)
        1    0.000    0.000    0.000    0.000 randomimpl.py:241(random_impl0)
        1    0.000    0.000    0.000    0.000 randomimpl.py:246(_impl)
        1    0.000    0.000    0.001    0.001 randomimpl.py:248(codegen)
        1    0.000    0.000    0.000    0.000 randomimpl.py:255(random_impl1)
       18    0.000    0.000    0.000    0.000 randomimpl.py:28(const_int)
        1    0.000    0.000    0.000    0.000 randomimpl.py:52(get_state_ptr)
        2    0.000    0.000    0.000    0.000 randomimpl.py:88(get_index_ptr)
        2    0.000    0.000    0.000    0.000 randomimpl.py:91(get_array_ptr)
        1    0.000    0.000    0.001    0.001 rangeobj.py:1(<module>)
       13    0.000    0.000    0.016    0.001 rangeobj.py:102(from_range_state)
       13    0.000    0.000    0.006    0.000 rangeobj.py:149(iternext)
        3    0.000    0.000    0.000    0.000 rangeobj.py:17(make_range_iterator)
        3    0.000    0.000    0.000    0.000 rangeobj.py:237(make_range_attr)
        3    0.000    0.000    0.000    0.000 rangeobj.py:25(make_range_impl)
       13    0.000    0.000    0.004    0.000 rangeobj.py:28(range1_impl)
       13    0.000    0.000    0.018    0.001 rangeobj.py:89(getiter_range32_impl)
        3    0.000    0.000    0.000    0.000 rangeobj.py:99(RangeIter)
        1    0.000    0.000    0.054    0.054 rcsetup.py:1(<module>)
       35    0.000    0.000    0.003    0.000 rcsetup.py:107(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1345(<dictcomp>)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
       13    0.000    0.000    0.000    0.000 rcsetup.py:152(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 rcsetup.py:163(validate_dpi)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
      537    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
        5    0.000    0.000    0.000    0.000 rcsetup.py:212(_validate_pathlike)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
        6    0.000    0.000    0.000    0.000 rcsetup.py:266(validate_color_or_inherit)
       17    0.000    0.000    0.000    0.000 rcsetup.py:273(validate_color_or_auto)
      241    0.000    0.000    0.003    0.000 rcsetup.py:279(validate_color_for_prop_cycle)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
      409    0.001    0.000    0.004    0.000 rcsetup.py:307(validate_color)
       11    0.000    0.000    0.000    0.000 rcsetup.py:336(_validate_cmap)
        2    0.000    0.000    0.000    0.000 rcsetup.py:341(validate_aspect)
        1    0.000    0.000    0.000    0.000 rcsetup.py:350(validate_fontsize_None)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
       10    0.000    0.000    0.000    0.000 rcsetup.py:374(validate_fontweight)
        2    0.000    0.000    0.000    0.000 rcsetup.py:387(validate_fontstretch)
       13    0.000    0.000    0.004    0.000 rcsetup.py:401(validate_font_properties)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
        2    0.000    0.000    0.000    0.000 rcsetup.py:421(validate_whiskers)
        2    0.000    0.000    0.000    0.000 rcsetup.py:432(validate_ps_distiller)
        2    0.000    0.000    0.000    0.000 rcsetup.py:441(_validate_papersize)
        2    0.000    0.000    0.000    0.000 rcsetup.py:445(<listcomp>)
       28    0.000    0.000    0.000    0.000 rcsetup.py:462(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 rcsetup.py:51(ValidateInStrings)
       30    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:543(validate_bbox)
        2    0.000    0.000    0.000    0.000 rcsetup.py:557(validate_sketch)
        5    0.000    0.000    0.000    0.000 rcsetup.py:568(_validate_greaterthan_minushalf)
        3    0.000    0.000    0.000    0.000 rcsetup.py:576(_validate_greaterequal0_lessequal1)
      201    0.000    0.000    0.000    0.000 rcsetup.py:59(func)
        2    0.000    0.000    0.000    0.000 rcsetup.py:611(_validate_minor_tick_ndivs)
       30    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
       96    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
       18    0.000    0.000    0.003    0.000 rcsetup.py:662(cycler)
       36    0.000    0.000    0.000    0.000 rcsetup.py:744(<genexpr>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:747(_DunderChecker)
        2    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_legend_loc)
       18    0.000    0.000    0.007    0.000 rcsetup.py:799(validate_cycler)
       15    0.000    0.000    0.000    0.000 rcsetup.py:85(_listify_validator)
        2    0.000    0.000    0.000    0.000 rcsetup.py:858(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 rcsetup.py:874(_ignorecase)
      316    0.000    0.000    0.000    0.000 rcsetup.py:878(_convert_validator_spec)
      111    0.000    0.000    0.003    0.000 rcsetup.py:88(f)
       76    0.000    0.000    0.000    0.000 rcsetup.py:91(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
      520    0.000    0.000    0.002    0.000 re.py:187(match)
     5772    0.003    0.000    0.042    0.000 re.py:197(search)
     1627    0.001    0.000    0.007    0.000 re.py:202(sub)
       14    0.000    0.000    0.000    0.000 re.py:222(split)
      118    0.000    0.000    0.045    0.000 re.py:249(compile)
       10    0.000    0.000    0.000    0.000 re.py:269(escape)
     8051    0.007    0.000    0.081    0.000 re.py:288(_compile)
        1    0.000    0.000    0.000    0.000 re.py:314(_compile_repl)
       12    0.000    0.000    0.000    0.000 re.py:324(_subx)
      116    0.000    0.000    0.000    0.000 re.py:330(filter)
        1    0.000    0.000    0.005    0.005 reader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.005    0.005 reader.py:45(Reader)
        1    0.000    0.000    0.004    0.004 readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:108(NamespaceReader)
        1    0.000    0.000    0.000    0.000 readers.py:11(FileReader)
        1    0.000    0.000    0.000    0.000 readers.py:12(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:23(files)
        1    0.000    0.000    0.000    0.000 readers.py:27(ZipReader)
        1    0.000    0.000    0.000    0.000 readers.py:49(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:223(record)
        1    0.000    0.000    0.000    0.000 records.py:308(recarray)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        3    0.000    0.000    0.063    0.021 registry.py:1(<module>)
      410    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        1    0.000    0.000    0.000    0.000 registry.py:12(CPUTarget)
        1    0.000    0.000    0.006    0.006 registry.py:15(_toplevel_target_context)
        1    0.000    0.000    0.000    0.000 registry.py:20(_toplevel_typing_context)
      368    0.000    0.000    0.006    0.000 registry.py:25(target_context)
        1    0.000    0.000    0.000    0.000 registry.py:28(RewriteRegistry)
       99    0.000    0.000    0.000    0.000 registry.py:32(typing_context)
        1    0.000    0.000    0.000    0.000 registry.py:33(__init__)
       10    0.000    0.000    0.000    0.000 registry.py:39(register)
        1    0.000    0.000    0.000    0.000 registry.py:44(CPUDispatcher)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
        1    0.000    0.000    0.000    0.000 registry.py:48(DelayedRegistry)
      107    0.000    0.000    0.000    0.000 registry.py:5(register)
       82    0.006    0.000    0.156    0.002 registry.py:54(apply)
        1    0.000    0.000    0.000    0.000 registry.py:6(Rewrite)
        5    0.000    0.000    0.000    0.000 registry.py:60(__init__)
     8068    0.006    0.000    0.007    0.000 registry.py:67(__getitem__)
       11    0.000    0.000    0.000    0.000 registry.py:73(__setitem__)
        2    0.000    0.000    0.000    0.000 registry.py:75(check)
      107    0.000    0.000    0.000    0.000 registry.py:9(wraps)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 removerefctpass.py:1(<module>)
        1    0.000    0.000    0.000    0.000 removerefctpass.py:11(_MarkNrtCallVisitor)
       14    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
       23    0.000    0.000    0.000    0.000 removerefctpass.py:18(visit_Call)
       14    0.000    0.000    0.001    0.000 removerefctpass.py:23(_rewrite_function)
       41    0.000    0.000    0.006    0.000 removerefctpass.py:37(_legalize)
      252    0.000    0.000    0.006    0.000 removerefctpass.py:44(valid_output)
       64    0.000    0.000    0.002    0.000 removerefctpass.py:51(valid_input)
       41    0.000    0.000    0.008    0.000 removerefctpass.py:99(remove_unnecessary_nrt_usage)
        1    0.000    0.000    0.000    0.000 representer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 representer.py:10(RepresenterError)
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 representer.py:272(Representer)
       20    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
        1    0.000    0.000    0.000    0.000 representer.py:71(add_multi_representer)
        1    0.000    0.000    0.004    0.004 resolver.py:1(<module>)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        1    0.000    0.000    0.000    0.000 resolver.py:167(Resolver)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 resolver.py:9(ResolverError)
        1    0.000    0.000    0.002    0.002 resources.py:1(<module>)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 retarget.py:1(<module>)
        1    0.000    0.000    0.000    0.000 retarget.py:13(RetargetCache)
        1    0.000    0.000    0.000    0.000 retarget.py:51(BaseRetarget)
        1    0.000    0.000    0.000    0.000 retarget.py:72(BasicRetarget)
        1    0.000    0.000    0.002    0.002 rrule.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:1315(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 rrule.py:305(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
        4    0.000    0.000    0.000    0.000 rrule.py:80(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 rrule.py:94(rrulebase)
        1    0.000    0.000    0.024    0.024 rules.py:1(<module>)
        1    0.000    0.000    0.023    0.023 rules.py:15(_init_casting_rules)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:128(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.001    0.001 scalars.py:1(<module>)
        7    0.000    0.000    0.000    0.000 scalars.py:100(__init__)
        6    0.000    0.000    0.000    0.000 scalars.py:108(can_convert_to)
        1    0.000    0.000    0.000    0.000 scalars.py:117(Float)
        3    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        1    0.000    0.000    0.000    0.000 scalars.py:12(Boolean)
       14    0.000    0.000    0.000    0.000 scalars.py:129(__lt__)
        1    0.000    0.000    0.000    0.000 scalars.py:135(Complex)
        2    0.000    0.000    0.000    0.000 scalars.py:137(__init__)
       13    0.000    0.000    0.000    0.000 scalars.py:148(__lt__)
        1    0.000    0.000    0.000    0.000 scalars.py:154(_NPDatetimeBase)
       28    0.000    0.000    0.000    0.000 scalars.py:18(parse_integer_bitwidth)
        1    0.000    0.000    0.000    0.000 scalars.py:181(NPTimedelta)
        1    0.000    0.000    0.000    0.000 scalars.py:185(NPDatetime)
        1    0.000    0.000    0.000    0.000 scalars.py:190(EnumClass)
        1    0.000    0.000    0.000    0.000 scalars.py:216(IntEnumClass)
        1    0.000    0.000    0.000    0.000 scalars.py:230(EnumMember)
       28    0.000    0.000    0.000    0.000 scalars.py:25(parse_integer_signed)
        1    0.000    0.000    0.000    0.000 scalars.py:257(IntEnumMember)
        1    0.000    0.000    0.000    0.000 scalars.py:30(Integer)
      103    0.000    0.000    0.000    0.000 scalars.py:32(__init__)
       20    0.000    0.000    0.000    0.000 scalars.py:41(from_bitwidth)
        8    0.000    0.000    0.000    0.000 scalars.py:46(cast_python_value)
       82    0.000    0.000    0.000    0.000 scalars.py:49(__lt__)
        2    0.000    0.000    0.000    0.000 scalars.py:56(maxval)
        6    0.000    0.000    0.000    0.000 scalars.py:66(minval)
        1    0.000    0.000    0.000    0.000 scalars.py:77(IntegerLiteral)
       75    0.000    0.000    0.002    0.000 scalars.py:78(__init__)
        3    0.000    0.000    0.000    0.000 scalars.py:89(can_convert_to)
        1    0.000    0.000    0.000    0.000 scalars.py:98(BooleanLiteral)
        1    0.000    0.000    0.006    0.006 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:123(FuncTransform)
        1    0.000    0.000    0.000    0.000 scale.py:159(FuncScale)
        1    0.000    0.000    0.000    0.000 scale.py:201(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:243(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:261(LogScale)
        1    0.000    0.000    0.000    0.000 scale.py:29(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:310(FuncScaleLog)
        1    0.000    0.000    0.000    0.000 scale.py:348(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:381(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:409(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 scale.py:464(AsinhTransform)
        1    0.000    0.000    0.000    0.000 scale.py:483(InvertedAsinhTransform)
        1    0.000    0.000    0.000    0.000 scale.py:499(AsinhScale)
        1    0.000    0.000    0.000    0.000 scale.py:583(LogitTransform)
        1    0.000    0.000    0.000    0.000 scale.py:609(LogisticTransform)
        1    0.000    0.000    0.000    0.000 scale.py:628(LogitScale)
        2    0.000    0.000    0.000    0.000 scale.py:702(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:737(_get_scale_docs)
        1    0.000    0.000    0.000    0.000 scale.py:754(<listcomp>)
        1    0.000    0.000    0.000    0.000 scale.py:89(LinearScale)
        2    0.000    0.000    0.002    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:32(ScannerError)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
        1    0.000    0.000    0.014    0.014 secrets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:200(__enter__)
        1    0.000    0.000    0.000    0.000 selectors.py:203(__exit__)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        4    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 selectors.py:210(__init__)
        4    0.000    0.000    0.000    0.000 selectors.py:216(_fileobj_lookup)
        2    0.000    0.000    0.000    0.000 selectors.py:235(register)
        2    0.000    0.000    0.000    0.000 selectors.py:248(unregister)
        1    0.000    0.000    0.000    0.000 selectors.py:269(close)
        4    0.000    0.000    0.000    0.000 selectors.py:273(get_map)
        3    0.000    0.000    0.000    0.000 selectors.py:276(_key_from_fd)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:348(__init__)
        2    0.000    0.000    0.000    0.000 selectors.py:352(register)
        2    0.000    0.000    0.000    0.000 selectors.py:366(unregister)
        3    0.000    0.000    0.004    0.001 selectors.py:403(select)
        1    0.000    0.000    0.000    0.000 selectors.py:434(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:443(EpollSelector)
        2    0.000    0.000    0.000    0.000 selectors.py:584(_can_use)
        1    0.000    0.000    0.000    0.000 selectors.py:61(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:64(__init__)
        4    0.000    0.000    0.000    0.000 selectors.py:67(__len__)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        1    0.000    0.000    0.001    0.001 serialize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 serialize.py:180(disable_pickling)
        1    0.000    0.000    0.000    0.000 serialize.py:188(NumbaPickler)
       59    0.000    0.000    0.001    0.000 serialize.py:193(reducer_override)
        1    0.000    0.000    0.000    0.000 serialize.py:207(ReduceMixin)
        1    0.000    0.000    0.000    0.000 serialize.py:232(PickleCallableByPath)
        1    0.000    0.000    0.000    0.000 serialize.py:30(_numba_unpickle)
       59    0.001    0.000    0.003    0.000 serialize.py:52(dumps)
        1    0.000    0.000    0.000    0.000 serialize.py:80(_CustomPickled)
        1    0.000    0.000    0.000    0.000 serializer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 serializer.py:8(SerializerError)
        1    0.000    0.000    0.000    0.000 setdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 setdecl.py:105(ConcreteInplaceSetOperator)
        1    0.000    0.000    0.000    0.000 setdecl.py:17(SetBuiltin)
        1    0.000    0.000    0.000    0.000 setdecl.py:34(SetAttribute)
        1    0.000    0.000    0.000    0.000 setdecl.py:77(SetOperator)
      104    0.000    0.000    0.000    0.000 setdecl.py:79(generic)
        1    0.000    0.000    0.000    0.000 setdecl.py:88(SetComparison)
        2    0.000    0.000    0.000    0.000 setdecl.py:99(ConcreteSetOperator)
        1    0.000    0.000    0.002    0.002 setobj.py:1(<module>)
        1    0.000    0.000    0.000    0.000 setobj.py:1168(SetIterInstance)
        1    0.000    0.000    0.000    0.000 setobj.py:117(_SetPayload)
